CDSEXE,MTREV,NBENF,CDSITFAM,DTADH,CDTMT,CDCATCL,AGEAD,adh,CATAGEAD,CATadh,is_adh
2,0,0,M,1981-03-12,0,21,35,25,31_40,21_30,demissionnaire
2,0,0,C,1999-11-19,0,21,26,7,21_30,0_10,demissionnaire
2,0,0,A,1990-05-16,0,21,50,9,41_50,0_10,demissionnaire
3,0,0,A,1981-02-17,0,21,54,20,51_60,11_20,demissionnaire
2,0,enfants,M,2007-02-26,2,10,31,0,31_40,0_10,adherent
4,0,0,C,1997-08-14,0,21,25,4,21_30,0_10,demissionnaire
2,0,0,A,1999-04-15,2,25,52,2,51_60,0_10,demissionnaire
4,0,0,C,1984-01-10,0,21,30,19,21_30,11_20,demissionnaire
2,0,0,A,1990-06-14,2,21,39,14,31_40,11_20,demissionnaire
3,0,0,A,1986-10-16,0,21,37,16,31_40,11_20,demissionnaire
3,0,enfants,M,1990-08-06,0,21,58,14,51_60,11_20,demissionnaire
3,0,0,S,1979-07-23,0,21,29,27,21_30,21_30,demissionnaire
4,0,0,C,1990-07-03,0,10,63,17,61_70,11_20,adherent
3,0,0,A,1995-07-12,0,21,34,9,31_40,0_10,demissionnaire
3,0,0,V,2000-01-19,0,25,65,4,61_70,0_10,demissionnaire
3,0,0,A,1982-06-08,0,21,41,21,41_50,21_30,demissionnaire
3,0,0,A,1977-12-23,0,10,29,30,21_30,21_30,adherent
3,0,0,D,1993-01-21,0,21,40,13,31_40,11_20,demissionnaire
3,0,0,M,2002-10-25,0,21,52,2,51_60,0_10,demissionnaire
2,0,0,A,1985-01-02,0,21,28,14,21_30,11_20,demissionnaire
2,2767,enfants,U,1997-09-10,0,21,26,8,21_30,0_10,demissionnaire
4,1338,0,U,1997-10-24,0,21,27,4,21_30,0_10,demissionnaire
3,0,0,A,1974-03-26,0,10,34,31,31_40,31_40,demissionnaire
3,967,enfants,M,2007-03-28,0,21,35,0,31_40,0_10,adherent
2,0,0,A,1999-12-07,0,21,57,1,51_60,0_10,demissionnaire
3,0,0,A,1980-06-19,0,21,51,21,51_60,21_30,demissionnaire
3,0,0,D,1976-12-14,0,21,27,29,21_30,21_30,demissionnaire
4,1481,0,C,2000-12-20,0,21,24,6,21_30,0_10,demissionnaire
3,0,0,M,2004-03-23,2,21,29,2,21_30,0_10,demissionnaire
3,2247,enfants,A,1999-11-05,2,21,40,2,31_40,0_10,demissionnaire
3,0,0,D,1995-10-02,0,21,33,6,31_40,0_10,demissionnaire
4,0,0,C,2006-11-02,2,10,49,1,41_50,0_10,adherent
2,0,0,A,1982-03-03,0,21,36,20,31_40,11_20,demissionnaire
2,0,enfants,M,2004-05-25,2,10,53,3,51_60,0_10,adherent
4,0,0,C,2004-09-30,0,21,23,2,21_30,0_10,demissionnaire
2,1629,enfants,B,1991-06-05,2,10,28,16,21_30,11_20,adherent
3,1500,enfants,E,1999-11-26,0,21,51,5,51_60,0_10,demissionnaire
3,0,0,A,1983-12-06,0,21,30,21,21_30,21_30,demissionnaire
2,0,0,A,1991-09-10,0,21,63,16,61_70,11_20,adherent
3,0,enfants,M,1981-10-13,0,21,47,25,41_50,21_30,demissionnaire
3,0,0,A,1986-12-16,0,21,22,17,21_30,11_20,demissionnaire
3,0,0,M,1973-06-30,6,10,35,34,31_40,31_40,adherent
3,0,0,A,1980-12-09,0,21,45,23,41_50,21_30,demissionnaire
3,0,0,A,1994-03-04,0,21,46,5,41_50,0_10,demissionnaire
3,0,0,A,1988-10-03,0,21,68,16,61_70,11_20,demissionnaire
3,2400,enfants,B,1984-06-26,2,10,23,23,21_30,21_30,adherent
4,0,0,A,2001-12-12,0,21,28,1,21_30,0_10,demissionnaire
3,0,0,A,2000-07-11,0,21,65,7,61_70,0_10,adherent
2,0,0,M,2006-02-02,0,21,34,0,31_40,0_10,demissionnaire
3,1000,enfants,M,1998-11-30,2,10,34,9,31_40,0_10,adherent
3,0,0,A,1989-03-16,0,21,27,17,21_30,11_20,demissionnaire
3,2161,0,D,1986-09-03,2,10,54,21,51_60,21_30,adherent
4,0,0,U,2006-09-11,2,10,24,1,21_30,0_10,adherent
2,0,0,D,2004-02-11,2,10,67,3,61_70,0_10,adherent
3,0,0,M,2002-06-21,2,10,43,5,41_50,0_10,adherent
2,2000,enfants,M,1991-12-13,2,10,25,16,21_30,11_20,adherent
3,0,0,A,2004-04-29,0,23,39,3,31_40,0_10,adherent
2,0,0,M,2003-07-28,0,21,36,0,31_40,0_10,demissionnaire
2,0,0,A,1999-07-01,0,21,56,3,51_60,0_10,demissionnaire
2,0,0,A,1991-04-08,0,21,45,10,41_50,0_10,demissionnaire
4,1803,0,C,2002-06-07,2,10,34,5,31_40,0_10,adherent
4,0,0,C,1993-02-04,2,21,10,14,0_10,11_20,adherent
2,2190,0,M,1981-04-17,2,10,44,26,41_50,21_30,adherent
2,0,0,C,1998-06-30,2,21,12,9,11_20,0_10,adherent
3,0,0,A,1979-09-12,0,21,34,20,31_40,11_20,demissionnaire
4,0,0,C,2000-02-01,0,23,27,6,21_30,0_10,demissionnaire
2,0,0,M,2001-11-07,0,21,32,5,31_40,0_10,demissionnaire
3,0,enfants,M,2004-04-05,0,21,35,2,31_40,0_10,demissionnaire
4,0,0,C,1982-02-08,0,21,30,23,21_30,21_30,demissionnaire
3,0,0,A,1971-12-03,0,10,28,36,21_30,31_40,adherent
2,0,0,A,1980-03-19,0,21,50,25,41_50,21_30,demissionnaire
2,0,0,M,1988-01-05,2,21,30,12,21_30,11_20,demissionnaire
4,0,0,C,1988-09-26,2,10,10,19,0_10,11_20,adherent
4,0,0,C,1985-01-11,0,21,43,16,41_50,11_20,demissionnaire
3,0,0,D,1983-07-15,0,21,54,23,51_60,21_30,demissionnaire
3,0,0,M,1984-01-13,0,21,29,22,21_30,21_30,demissionnaire
3,0,0,D,2004-07-22,0,21,48,2,41_50,0_10,demissionnaire
3,0,enfants,M,1996-04-25,0,21,43,9,41_50,0_10,demissionnaire
3,0,0,M,2004-05-06,0,25,55,1,51_60,0_10,demissionnaire
3,0,0,M,1986-05-15,0,21,29,18,21_30,11_20,demissionnaire
2,0,0,A,2000-02-03,0,21,57,3,51_60,0_10,demissionnaire
3,2263,enfants,M,2004-08-12,0,21,36,1,31_40,0_10,demissionnaire
3,2440,enfants,M,2003-03-13,2,10,44,4,41_50,0_10,adherent
3,1200,enfants,M,2003-05-27,0,21,39,4,31_40,0_10,adherent
3,0,0,A,1993-01-05,0,21,48,9,41_50,0_10,demissionnaire
3,0,enfants,M,1998-10-16,0,25,36,4,31_40,0_10,demissionnaire
4,1760,enfants,U,2000-07-20,2,10,23,7,21_30,0_10,adherent
2,0,0,M,1983-05-31,2,10,61,24,61_70,21_30,adherent
3,0,0,A,2001-08-31,0,21,30,4,21_30,0_10,demissionnaire
2,0,0,A,1999-09-27,0,21,28,4,21_30,0_10,demissionnaire
3,0,0,A,1983-01-05,0,21,50,19,41_50,11_20,demissionnaire
3,0,0,A,1981-02-23,0,21,50,19,41_50,11_20,demissionnaire
2,0,0,M,1981-08-28,0,21,30,25,21_30,21_30,demissionnaire
3,0,0,A,1986-09-12,0,21,57,14,51_60,11_20,demissionnaire
3,0,0,M,2000-08-24,2,21,56,6,51_60,0_10,demissionnaire
4,0,0,C,2002-01-24,0,21,29,4,21_30,0_10,demissionnaire
3,0,enfants,M,1992-01-13,0,21,43,14,41_50,11_20,demissionnaire
2,3711,enfants,M,2001-10-12,0,21,31,5,31_40,0_10,demissionnaire
3,0,0,M,1993-03-22,2,10,28,14,21_30,11_20,adherent
2,2101,0,M,1979-10-15,2,10,43,28,41_50,21_30,adherent
3,0,0,A,1985-04-02,0,21,23,17,21_30,11_20,demissionnaire
4,0,0,C,2003-07-08,0,21,27,3,21_30,0_10,demissionnaire
4,0,0,P,2005-11-17,0,21,25,1,21_30,0_10,demissionnaire
2,0,0,A,1974-09-05,0,21,38,29,31_40,21_30,demissionnaire
4,1415,0,C,2002-11-15,0,21,28,4,21_30,0_10,demissionnaire
3,0,0,M,1991-03-29,0,40,35,10,31_40,0_10,demissionnaire
2,0,0,A,2001-10-10,0,21,66,5,61_70,0_10,demissionnaire
2,0,0,M,1980-10-01,0,21,30,25,21_30,21_30,demissionnaire
2,0,enfants,C,1999-10-25,0,21,34,5,31_40,0_10,demissionnaire
2,0,0,A,1999-04-21,0,21,41,8,41_50,0_10,adherent
4,0,0,A,2005-06-23,0,21,42,1,41_50,0_10,demissionnaire
3,0,0,M,1984-12-10,2,10,52,23,51_60,21_30,adherent
3,0,0,M,1977-11-30,0,21,48,24,41_50,21_30,demissionnaire
3,1041,enfants,A,2001-07-19,0,21,57,1,51_60,0_10,demissionnaire
2,0,0,A,1985-11-22,0,21,35,18,31_40,11_20,demissionnaire
3,0,0,A,2000-04-04,0,21,57,4,51_60,0_10,demissionnaire
2,0,0,A,1998-03-27,0,21,36,4,31_40,0_10,demissionnaire
3,0,0,A,1980-05-12,0,21,55,21,51_60,21_30,demissionnaire
2,0,0,A,2000-07-13,0,21,28,6,21_30,0_10,demissionnaire
3,0,0,A,1976-05-20,0,21,63,26,61_70,21_30,demissionnaire
3,0,0,A,1997-01-27,0,21,24,2,21_30,0_10,demissionnaire
3,0,0,A,2002-09-05,2,10,28,5,21_30,0_10,adherent
3,0,0,A,1974-09-09,0,10,33,33,31_40,31_40,adherent
2,0,0,A,1992-12-01,0,10,28,15,21_30,11_20,adherent
3,0,0,A,2000-06-21,0,25,60,3,51_60,0_10,demissionnaire
3,2095,enfants,D,1981-03-31,2,10,29,26,21_30,21_30,adherent
4,0,0,C,2001-09-24,2,10,24,6,21_30,0_10,adherent
3,0,0,A,2002-08-13,0,25,54,5,51_60,0_10,adherent
3,1942,0,M,1977-11-23,0,10,42,30,41_50,21_30,adherent
2,0,0,A,1997-06-13,0,21,26,3,21_30,0_10,demissionnaire
3,811,enfants,B,2001-06-19,0,10,32,0,31_40,0_10,demissionnaire
3,0,0,A,1989-09-08,0,21,46,10,41_50,0_10,demissionnaire
3,1706,enfants,M,1997-09-08,2,10,49,10,41_50,0_10,adherent
3,0,0,D,1983-05-25,2,10,49,24,41_50,21_30,adherent
3,0,0,A,1995-06-02,0,21,36,7,31_40,0_10,demissionnaire
3,2173,enfants,M,1999-03-04,2,21,36,6,31_40,0_10,demissionnaire
4,0,0,A,1998-08-28,0,21,36,2,31_40,0_10,demissionnaire
2,0,0,A,1995-09-29,0,21,59,12,51_60,11_20,adherent
3,0,0,A,1980-02-01,0,21,31,19,31_40,11_20,demissionnaire
4,0,0,C,1973-02-19,0,10,67,21,61_70,21_30,demissionnaire
2,0,0,A,2003-03-20,0,10,37,0,31_40,0_10,demissionnaire
3,0,0,A,1992-06-12,0,10,56,3,51_60,0_10,demissionnaire
2,0,0,A,1985-05-02,0,21,46,14,41_50,11_20,demissionnaire
2,0,0,A,1983-05-06,0,21,41,19,41_50,11_20,demissionnaire
2,1398,enfants,U,1998-08-12,2,10,26,9,21_30,0_10,adherent
3,0,0,A,1986-09-30,0,21,28,18,21_30,11_20,demissionnaire
2,0,0,M,1976-10-29,0,21,32,29,31_40,21_30,demissionnaire
3,0,0,A,1991-05-17,0,21,40,12,31_40,11_20,demissionnaire
3,0,0,M,1996-03-08,0,21,60,4,51_60,0_10,demissionnaire
2,0,0,A,1981-11-20,0,21,35,18,31_40,11_20,demissionnaire
2,0,0,A,1999-07-06,0,23,48,8,41_50,0_10,adherent
2,0,0,A,1978-04-03,0,21,37,26,31_40,21_30,demissionnaire
2,0,0,A,2003-05-12,0,21,53,4,51_60,0_10,adherent
3,0,0,A,1998-09-30,0,21,30,4,21_30,0_10,demissionnaire
3,0,0,M,1982-10-12,0,21,47,18,41_50,11_20,demissionnaire
4,910,0,C,1997-01-20,0,21,30,6,21_30,0_10,demissionnaire
3,0,0,A,2002-07-08,0,23,43,5,41_50,0_10,adherent
2,0,0,A,1997-10-07,0,21,27,7,21_30,0_10,demissionnaire
2,1135,0,M,2006-10-26,0,21,57,1,51_60,0_10,adherent
2,0,enfants,B,1996-10-10,0,21,38,9,31_40,0_10,demissionnaire
3,0,0,A,1992-05-18,0,21,30,9,21_30,0_10,demissionnaire
3,0,0,M,1995-10-23,2,10,20,12,11_20,11_20,adherent
2,3034,enfants,A,1999-12-17,0,21,39,3,31_40,0_10,demissionnaire
4,0,0,C,1987-01-28,0,21,26,15,21_30,11_20,demissionnaire
3,0,0,M,1998-07-17,2,40,70,2,61_70,0_10,demissionnaire
2,0,enfants,M,2001-11-23,0,21,34,4,31_40,0_10,demissionnaire
2,1554,enfants,A,1999-12-20,0,21,37,3,31_40,0_10,demissionnaire
3,0,0,U,1988-04-01,0,21,35,17,31_40,11_20,demissionnaire
3,0,0,B,1988-07-28,0,21,42,16,41_50,11_20,demissionnaire
2,0,0,A,1984-11-26,0,10,38,23,31_40,21_30,adherent
3,0,0,A,1983-02-21,0,21,43,19,41_50,11_20,demissionnaire
2,2590,enfants,S,1976-11-22,2,10,34,31,31_40,31_40,adherent
3,0,0,C,1987-04-10,0,21,43,18,41_50,11_20,demissionnaire
4,1630,0,C,1999-12-28,0,21,26,7,21_30,0_10,demissionnaire
2,0,0,M,1986-09-17,0,21,22,18,21_30,11_20,demissionnaire
2,0,0,A,1984-03-09,0,21,37,17,31_40,11_20,demissionnaire
3,0,0,D,1990-01-15,0,21,40,15,31_40,11_20,demissionnaire
2,0,0,A,2001-05-23,0,21,43,3,41_50,0_10,demissionnaire
3,0,0,M,1980-07-08,2,10,31,27,31_40,21_30,adherent
2,0,0,A,2003-01-08,0,21,65,4,61_70,0_10,adherent
2,0,enfants,U,2003-03-04,2,10,34,4,31_40,0_10,adherent
4,0,0,C,2000-02-10,0,21,25,4,21_30,0_10,demissionnaire
4,0,0,C,2002-04-12,0,25,39,5,31_40,0_10,adherent
2,0,0,A,2006-02-17,2,10,41,1,41_50,0_10,adherent
3,0,enfants,D,2004-03-01,0,21,58,1,51_60,0_10,demissionnaire
2,0,enfants,M,1993-09-15,0,21,31,11,31_40,11_20,demissionnaire
3,0,0,A,1988-08-26,2,21,40,13,31_40,11_20,demissionnaire
3,0,0,M,2001-04-30,0,21,61,5,61_70,0_10,demissionnaire
4,0,0,C,2005-08-26,2,21,30,0,21_30,0_10,demissionnaire
3,1551,enfants,A,1980-05-02,0,21,34,23,31_40,21_30,demissionnaire
2,0,0,A,1978-09-20,0,21,38,27,31_40,21_30,demissionnaire
3,2100,0,M,1972-07-10,2,10,25,35,21_30,31_40,adherent
3,0,0,A,1987-05-15,0,10,32,20,31_40,11_20,adherent
3,0,0,A,1978-11-29,0,21,29,28,21_30,21_30,demissionnaire
4,1539,0,A,1998-11-05,0,21,28,6,21_30,0_10,demissionnaire
4,0,0,C,1994-03-09,0,21,25,12,21_30,11_20,demissionnaire
3,0,enfants,A,1998-06-16,0,21,36,6,31_40,0_10,demissionnaire
3,0,0,M,1981-03-05,0,21,41,24,41_50,21_30,demissionnaire
2,0,0,C,1975-02-12,2,10,15,32,11_20,31_40,adherent
3,0,0,S,1978-11-23,2,10,24,29,21_30,21_30,adherent
3,0,0,M,1999-11-12,0,21,41,3,41_50,0_10,demissionnaire
3,0,0,A,1987-05-27,0,21,30,13,21_30,11_20,demissionnaire
4,1838,enfants,U,1996-08-02,2,10,36,11,31_40,11_20,adherent
2,0,0,U,2000-01-11,0,10,34,7,31_40,0_10,adherent
3,0,0,A,1981-12-31,0,21,31,20,31_40,11_20,demissionnaire
3,0,0,M,1981-02-06,0,21,49,24,41_50,21_30,demissionnaire
3,0,0,A,1983-05-26,0,21,56,19,51_60,11_20,demissionnaire
2,1448,enfants,M,2001-10-22,0,21,28,1,21_30,0_10,demissionnaire
3,0,0,M,1983-07-18,2,10,40,24,31_40,21_30,adherent
3,0,0,A,1997-06-10,0,21,25,2,21_30,0_10,demissionnaire
2,2300,0,B,1974-09-24,2,10,34,33,31_40,31_40,adherent
2,0,0,A,1980-11-17,0,21,33,21,31_40,21_30,demissionnaire
4,0,0,A,1999-01-21,0,21,25,1,21_30,0_10,demissionnaire
4,0,0,C,1995-03-17,0,21,24,8,21_30,0_10,demissionnaire
2,2850,enfants,U,2001-02-01,2,10,25,6,21_30,0_10,adherent
3,0,0,M,2006-03-24,0,21,38,0,31_40,0_10,demissionnaire
2,1112,0,C,1994-11-28,2,10,23,13,21_30,11_20,adherent
2,0,0,A,1986-10-15,0,21,45,18,41_50,11_20,demissionnaire
3,0,0,A,1998-12-21,0,21,34,6,31_40,0_10,demissionnaire
3,0,0,U,2001-03-01,2,10,26,6,21_30,0_10,adherent
3,0,0,A,1983-02-09,0,21,41,18,41_50,11_20,demissionnaire
2,0,enfants,M,1994-07-08,0,21,45,11,41_50,11_20,demissionnaire
2,0,0,A,1980-09-25,0,21,26,19,21_30,11_20,demissionnaire
3,0,0,A,2002-12-31,0,21,57,1,51_60,0_10,demissionnaire
3,0,0,M,1987-07-31,0,21,37,18,31_40,11_20,demissionnaire
3,0,enfants,M,1984-11-26,0,21,37,22,31_40,21_30,demissionnaire
2,0,0,C,2004-02-20,2,21,16,3,11_20,0_10,adherent
3,0,0,A,1972-10-20,0,10,37,33,31_40,31_40,demissionnaire
2,0,0,M,2006-04-19,0,21,31,0,31_40,0_10,demissionnaire
3,0,0,M,1996-02-26,0,21,43,9,41_50,0_10,demissionnaire
2,0,0,A,1978-12-15,0,21,27,23,21_30,21_30,demissionnaire
4,0,0,C,2006-04-04,2,21,1,1,0_10,0_10,adherent
3,0,0,A,1984-01-16,0,10,33,23,31_40,21_30,adherent
2,0,0,A,1982-07-01,0,21,48,20,41_50,11_20,demissionnaire
4,0,0,C,1987-01-16,0,21,15,20,11_20,11_20,adherent
2,0,0,C,1975-12-01,0,21,26,26,21_30,21_30,demissionnaire
3,0,0,A,1978-01-06,0,21,57,22,51_60,21_30,demissionnaire
3,0,0,A,2000-07-04,0,25,46,7,41_50,0_10,adherent
2,0,0,A,2004-06-09,0,21,44,0,41_50,0_10,demissionnaire
4,0,0,C,1983-12-08,0,21,50,18,41_50,11_20,demissionnaire
2,0,0,U,2003-10-17,2,10,24,4,21_30,0_10,adherent
3,0,0,A,1999-09-23,0,25,41,8,41_50,0_10,adherent
3,0,0,M,1998-06-17,0,21,34,7,31_40,0_10,demissionnaire
2,0,0,A,1972-11-17,0,21,26,32,21_30,31_40,demissionnaire
3,0,0,A,1997-02-12,0,10,28,10,21_30,0_10,adherent
2,0,0,C,2006-09-15,2,21,1,1,0_10,0_10,adherent
2,0,0,A,2000-04-12,0,21,44,1,41_50,0_10,demissionnaire
3,0,0,M,2002-04-23,0,21,52,0,51_60,0_10,demissionnaire
3,0,0,A,1972-01-19,0,21,52,31,51_60,31_40,demissionnaire
4,1450,0,C,2002-08-27,2,10,26,5,21_30,0_10,adherent
2,0,0,A,1979-12-04,0,21,53,20,51_60,11_20,demissionnaire
2,0,0,C,2007-04-12,2,10,36,0,31_40,0_10,adherent
2,0,0,A,2000-11-08,0,23,29,7,21_30,0_10,adherent
2,0,0,A,1991-08-27,0,21,66,16,61_70,11_20,adherent
3,0,0,C,2000-10-17,0,10,30,7,21_30,0_10,adherent
2,0,0,D,1990-12-28,2,10,22,17,21_30,11_20,adherent
3,1175,0,G,1990-11-26,2,10,35,17,31_40,11_20,adherent
4,1100,0,P,2005-04-11,0,21,35,0,31_40,0_10,demissionnaire
2,0,0,C,1999-10-14,2,21,25,5,21_30,0_10,demissionnaire
4,0,0,C,1998-08-13,0,21,23,6,21_30,0_10,demissionnaire
2,3811,enfants,U,1992-09-18,2,10,45,15,41_50,11_20,adherent
3,0,0,A,2002-09-04,0,21,37,0,31_40,0_10,demissionnaire
3,0,0,A,2002-03-01,0,21,55,0,51_60,0_10,demissionnaire
3,2094,0,C,1994-07-04,0,10,43,13,41_50,11_20,adherent
3,0,enfants,M,1999-12-21,2,10,30,8,21_30,0_10,adherent
3,0,0,A,1997-12-10,0,21,50,10,41_50,0_10,adherent
4,0,0,A,2000-02-11,2,21,12,0,11_20,0_10,demissionnaire
2,2286,0,A,1981-11-04,0,21,46,19,41_50,11_20,demissionnaire
3,1039,enfants,U,1997-03-03,0,21,25,9,21_30,0_10,demissionnaire
2,0,0,M,1985-09-12,2,10,36,22,31_40,21_30,adherent
3,0,0,M,2000-02-17,0,21,39,6,31_40,0_10,demissionnaire
2,0,0,A,2000-07-27,0,25,47,0,41_50,0_10,demissionnaire
4,0,0,C,1994-08-11,0,21,26,7,21_30,0_10,demissionnaire
4,0,0,A,1995-10-12,0,10,24,10,21_30,0_10,demissionnaire
3,0,0,A,1992-06-18,0,10,51,15,51_60,11_20,adherent
3,0,0,M,1992-07-06,0,21,35,12,31_40,11_20,demissionnaire
2,2400,0,V,1976-03-03,2,10,40,31,31_40,31_40,adherent
2,0,0,A,2005-06-28,0,21,25,0,21_30,0_10,demissionnaire
2,0,0,M,1998-01-28,2,10,37,9,31_40,0_10,adherent
2,2440,0,M,1972-08-22,2,10,29,35,21_30,31_40,adherent
2,0,0,M,1980-09-10,2,10,37,27,31_40,21_30,adherent
3,0,0,G,1993-11-15,0,21,41,13,41_50,11_20,demissionnaire
2,0,0,A,1984-01-11,0,21,44,20,41_50,11_20,demissionnaire
4,0,0,C,2001-07-05,2,21,31,4,31_40,0_10,demissionnaire
2,0,0,A,1992-09-22,0,21,26,9,21_30,0_10,demissionnaire
2,3406,enfants,A,1978-09-25,0,21,38,26,31_40,21_30,demissionnaire
3,0,0,A,1976-04-01,0,21,56,29,51_60,21_30,demissionnaire
2,0,0,C,2003-09-22,2,10,25,4,21_30,0_10,adherent
2,0,0,D,1984-01-30,2,10,28,23,21_30,21_30,adherent
3,0,0,A,2001-03-21,0,21,36,0,31_40,0_10,demissionnaire
3,1978,0,B,1987-04-16,0,21,51,17,51_60,11_20,demissionnaire
3,0,0,D,1986-01-21,0,21,42,18,41_50,11_20,demissionnaire
3,1298,0,B,2004-09-28,0,21,55,3,51_60,0_10,adherent
2,0,0,M,2006-01-20,2,10,63,1,61_70,0_10,adherent
4,0,0,C,1983-09-05,0,21,52,21,51_60,21_30,demissionnaire
3,0,0,A,1992-04-30,0,21,30,11,21_30,11_20,demissionnaire
3,0,0,M,1982-09-29,0,21,24,23,21_30,21_30,demissionnaire
2,0,0,A,1985-10-21,0,21,29,18,21_30,11_20,demissionnaire
3,1600,enfants,M,2001-09-24,2,21,41,6,41_50,0_10,adherent
3,1868,enfants,M,1996-03-14,2,10,26,11,21_30,11_20,adherent
3,0,0,A,2002-12-10,0,21,57,1,51_60,0_10,demissionnaire
3,0,0,A,1978-02-14,0,21,36,28,31_40,21_30,demissionnaire
4,0,0,C,1998-01-28,0,21,23,6,21_30,0_10,demissionnaire
2,0,0,A,1980-11-20,0,21,50,22,41_50,21_30,demissionnaire
2,0,0,A,1988-01-08,0,21,44,19,41_50,11_20,adherent
3,0,0,M,2005-11-18,2,10,28,2,21_30,0_10,adherent
3,0,0,A,1990-05-30,0,21,48,12,41_50,11_20,demissionnaire
3,1471,enfants,B,2006-06-26,0,25,38,1,31_40,0_10,adherent
3,0,0,A,1994-05-16,0,21,42,8,41_50,0_10,demissionnaire
2,0,0,A,1986-10-06,0,10,26,21,21_30,21_30,adherent
3,0,0,M,2005-03-07,0,21,38,0,31_40,0_10,demissionnaire
3,0,0,A,1991-02-04,0,21,35,13,31_40,11_20,demissionnaire
3,0,enfants,M,2004-10-29,0,21,34,1,31_40,0_10,demissionnaire
4,0,0,C,1987-09-23,2,10,42,20,41_50,11_20,adherent
3,1500,enfants,M,2002-11-07,0,21,49,2,41_50,0_10,demissionnaire
3,0,0,M,1995-01-23,0,21,43,8,41_50,0_10,demissionnaire
3,0,enfants,M,1993-02-25,0,21,30,8,21_30,0_10,demissionnaire
4,0,0,C,2005-02-25,0,21,27,1,21_30,0_10,demissionnaire
2,0,0,C,2004-07-06,0,21,29,2,21_30,0_10,demissionnaire
3,0,0,M,1996-06-20,0,21,32,9,31_40,0_10,demissionnaire
2,0,0,A,2000-01-05,0,21,41,0,41_50,0_10,demissionnaire
2,0,0,A,2001-08-08,0,21,30,1,21_30,0_10,demissionnaire
3,0,0,A,1980-06-06,0,21,33,24,31_40,21_30,demissionnaire
3,0,0,M,1994-11-16,2,10,23,13,21_30,11_20,adherent
2,1870,enfants,M,2000-03-27,2,10,29,7,21_30,0_10,adherent
2,0,0,A,2001-10-04,0,21,22,1,21_30,0_10,demissionnaire
2,0,enfants,A,2001-09-14,0,21,41,1,41_50,0_10,demissionnaire
2,2554,0,B,1990-11-19,0,21,34,17,31_40,11_20,demissionnaire
2,1320,0,M,2000-05-11,0,21,24,5,21_30,0_10,demissionnaire
2,0,0,A,1975-11-24,0,21,35,29,31_40,21_30,demissionnaire
3,0,0,A,1989-09-06,0,21,31,10,31_40,0_10,demissionnaire
2,0,0,A,1990-06-27,0,21,43,13,41_50,11_20,demissionnaire
3,0,0,A,1987-01-06,0,21,26,14,21_30,11_20,demissionnaire
2,2180,0,G,1980-12-11,2,10,36,27,31_40,21_30,adherent
2,0,0,A,1981-01-28,0,21,30,23,21_30,21_30,demissionnaire
4,0,0,C,2002-09-13,2,21,2,5,0_10,0_10,adherent
4,1638,0,U,1999-12-24,0,10,26,8,21_30,0_10,adherent
3,0,0,A,1996-01-12,0,10,44,11,41_50,11_20,adherent
3,0,enfants,M,2006-03-17,2,10,59,1,51_60,0_10,adherent
2,0,0,A,1999-01-28,0,21,46,3,41_50,0_10,demissionnaire
3,0,0,M,2001-01-31,2,21,53,0,51_60,0_10,demissionnaire
2,0,0,M,1972-01-25,0,21,51,33,51_60,31_40,demissionnaire
2,0,0,M,1977-06-10,0,21,53,29,51_60,21_30,demissionnaire
2,0,0,A,1995-07-21,0,21,40,9,31_40,0_10,demissionnaire
2,0,0,U,1999-12-17,2,10,25,8,21_30,0_10,adherent
3,0,enfants,M,1983-09-21,2,10,30,24,21_30,21_30,adherent
4,0,0,C,1998-01-06,0,21,26,6,21_30,0_10,demissionnaire
2,1470,0,C,2003-06-13,0,21,30,3,21_30,0_10,demissionnaire
2,0,0,M,1983-02-22,0,21,39,21,31_40,21_30,demissionnaire
4,0,0,C,1993-04-01,0,21,40,6,31_40,0_10,demissionnaire
3,0,0,A,1978-06-08,0,21,33,28,31_40,21_30,demissionnaire
3,0,0,A,1986-04-10,0,21,29,16,21_30,11_20,demissionnaire
2,0,0,C,1981-12-16,0,10,29,26,21_30,21_30,adherent
3,1450,0,D,1988-09-28,0,21,27,17,21_30,11_20,demissionnaire
3,0,0,A,1982-06-02,0,21,57,20,51_60,11_20,demissionnaire
4,2775,enfants,U,2000-12-27,0,21,47,5,41_50,0_10,demissionnaire
2,0,0,M,2000-08-18,0,25,53,5,51_60,0_10,demissionnaire
3,0,0,A,1988-09-21,0,21,39,11,31_40,11_20,demissionnaire
2,0,0,A,1988-09-15,0,21,41,19,41_50,11_20,adherent
2,2058,0,M,1975-03-07,0,21,31,31,31_40,31_40,demissionnaire
2,0,0,A,1999-10-18,0,21,27,5,21_30,0_10,demissionnaire
3,0,0,A,1993-11-10,0,10,31,14,31_40,11_20,adherent
3,0,0,A,1999-03-12,2,21,37,0,31_40,0_10,demissionnaire
2,0,0,A,1979-06-21,0,10,39,28,31_40,21_30,adherent
3,0,0,A,1984-11-19,0,21,36,18,31_40,11_20,demissionnaire
3,0,0,A,1987-06-24,0,21,53,17,51_60,11_20,demissionnaire
3,0,0,A,1977-03-24,0,21,46,24,41_50,21_30,demissionnaire
2,0,enfants,M,2003-01-20,0,21,42,2,41_50,0_10,demissionnaire
3,0,0,A,1994-04-20,0,21,68,11,61_70,11_20,demissionnaire
3,0,enfants,S,2002-09-30,2,10,53,5,51_60,0_10,adherent
2,0,0,M,1981-04-08,0,21,33,25,31_40,21_30,demissionnaire
